"BIO oříškovo-nugá​tová pomazánka (Alnatura)"
"lískooříšková​ pomazánka Nutella (Ferrero)"
"arašídová pomazánka Nugeta (Orion)"
"jemná arašídová pomazánka (M&S)"
"arašídové máslo (Bohemia Chips, Intersnack)"
"BIO tyčinka - jahoda a jablko (Ella's)"
"BIO špaldové sušenky (Albert)"
"BIO sušenky - špaldové (Natural)"
"BIO sušenky - špaldové (Natural)"
"sušenky - grahamové (Rej)"
"sušenky - kakaové (Rej)"
"sušenky - ořechové (Rej)"
"ovocné cookies, Fair Trade (Traidcraft)"
"sušenka - oříšky (Manner), UTZ"
"tradiční Lázeňské oplatky oříškové - Kolonáda (Opavia)"
"tradiční Lázeňské oplatky oříškové - Kolonáda (Opavia)"
"sušenky Oreo original"
"sušenky Choco Minis (Milka)"
"sušenky Choco Cow (Milka)"
"oplatky s příchutí chilli a kakao (Luxur)"
"sušenky se skořicí a kakaem - Zlaté, Esíčka (Opavia)"
"kakaové sušenky s kokosem - Zlaté, Koka (Opavia)"
"sušenky - kolečka Zlaté (Opavia)"
"sušenky - polomáčené hořké Zlaté (Opavia)"
"sušenky - polomáčené mléčné Zlaté (Opavia)"
"sušenky - mléčná poleva mini Zlaté polomáčení (Opavia)"
"Zlaté, Sušenky s čokoládovými kousky (Opavia)"
"Zlaté sušenky s kousky čokolády a lískovými oříšky (Opavia, Mondeléz)"
"sušenky BeBe rodinné"
"směs sušenek The Passion"
"sušenky karamelové (Lotus)"
"perník s náplní borůvek"
"medový perník - borůvková náplň (Karlova Koruna)"
"perník s ovocnou náplní"
"ovocný perník Čertík (Perníkář)"
"perníky s ovocnou náplní - čertovy brambory (Penam)"
"perník Veselé Velikonoce (REJ)"
"medový perník - vanilka (Perníkář)"
"perník s náplní (pamep)"
"ovocný medovník - poleva a arašídy"
"tyčinka s kofeinem Big Shock"
"sušenka - Twix (Mars)"
"sušenka - Twix cappuccino (Mars)"
"sušenka - Kinder bueno (Ferrero)"
"cukrovinka - Kinder mléčný řez (Ferrero)"
"cukrovinka - mléčný řez - jogurt"
"croissant s náplní double Seven Days"
"bonbony - kokos Raffaello (Ferrero)"
"tyčinka Koko (Orion)"
"tyčinka Kokos"
"tyčinka - kokos Margot (Orion)"
"tyčinka Margot v banánu (Orion)"
"tyčinka s kokosovou příchutí Madam (Chocoland)"
"sójová tyčinka - kokos Marcius (First Nice)"
"ovocná tyčinka - maliny a jahody Flap Jack (Wholebake)"
"ovocná tyčinka - různé příchutě (Nutrend)"
"proteinová tyčinka - meruňka Just Fruit Sport (Nutrend)"
"proteinová tyčinka - mango Low Carb (Nutrend)"
