"Mléčná čokoláda oříšková (van d'Or)"
"lískoořechová​ čokoláda Giandujotti"
"čokoláda 70% Leone"
"koláče s kakaem a tekutou tmavou čokoládovou náplní (Exqusit)"
"čokoládové bonbony s alkoholovou náplní Rum-Kokos (Casali)"
"pralinky Mozartovy koule (J.D.Gross)"
"pralinky Mozartovy koule (Reber)"
"plněné čokoláda - nugát a marcipán Mozart (Reber)"
"bonboniéra Cherry Liqueurs (J.D.Gross)"
"čokoládové bonbony - kávová náplň (Ferrero)"
"čokoládové plátky - mátová náplň (Hatherwood)"
"mléčná čokoláda - bankovka"
"Extra mléčná čokoláda (van d'Or)"
"hořká čokoláda - Swiss 85% dark chocolate (Tesco)"
"bílá čokoláda (Choclee)"
"kakaooříšková​ pomazánka Cream (Carla)"
"zdobení - tmavé (Dr.Oetker)"
"čokoláda s marcipánem a nugátem (Manner)"
"adventní kalendář (Windel)"
"vánoční kouličky (Chocoland)"
"vánoční zvonečky (Chocoland)"
"vánoční koule (Chocoland)"
"čokoládové figurky Teddy-Freunde​ (Lindt)"
"vánoční figurková kolekce hořká (Orion)"
"čokoládová figurka (Friedel)"
"čokoládové lízátko"
"mléčná čokoláda Only"
"BIO sušenky - Kokosky s javorovým sirupem (Pekárna Zemanka)"
"BIO sušenky - Jablečné bio hrudky (Pekárna Zemanka)"
"BIO Medové bio perníčky (Pekárna Zemanka)"
"BIO Čoko-kokosky (Pekárna Zemanka)"
"BIO sušenky - Vícezrnné bio sušenky s čokoládou a vločkami (Pekárna Zemanka)"
"BIO sušenky - Máslové bio sušenky s ovesnými vločkami (Pekárna Zemanka)"
"BIO sušenky - Bio müsli kolečka s medem (Pekárna Zemanka)"
"BIO sušenky - Bezlepkové čokoládové bio hrudky (Pekárna Zemanka)"
"BIO sušenky - Bezlepkové bio jablečno-poha​nkové sušenky (Pekárna Zemanka)"
"BIO sušenky - Bezlepkové bio Perníčky (Pekárna Zemanka)"
"BIO sušenky - Bezlepkové rýžové bio piškoty (Pekárna Zemanka)"
"BIO kávové sušenky s kokosem (Pekárna Zemanka)"
"BIO máslové bio sušenyk (Pekárna Zemanka)"
"BIO sušenky - Špaldové bio piškoty celozrnné (Pekárna Zemanka)"
"BIO sušenky - Jablečné bio kačenky se špaldovou moukou (Pekárna Zemanka)"
"BIO špaldová zvířátka (Pekárna Zemanka)"
"BIO špaldobá zvířátka - kakao (Pekárna Zemanka)"
"BIO sušenky - Krtkovy malinové bio sušenky (Pekárna Zemanka)"
"BIO sušenky - Krtkovy vanilkové bio sušenky (Pekárna Zemanka)"
"BIO sušenky - Měsíční bio sušenky s vanilkou (Pekárna Zemanka)"
"BIO sušenky - Match tea máslové bio sušenky s vanilkou (Pekárna Zemanka)"
"BIO tyčinka - bio lifebar chocolate (Lifefood)"
"BIO hrudky - jablko s vločkami (Albert)"
"BIO kokosky - banán (Rawfood)"
"BIO sušenky Melasky (bio nebio)"
"BIO raw dezertní kuličky (lifefood)"
"BIO bonbony - medvídci s pektikem (Natural)"
"BIO tyčinka - bio lifebar cherry (Lifefood)"
"tyčinka - Coconut Bar Original (Oskri)"
"BIO raw tyčinka - citron a baobab (lifefood)"
"sušenky - meruňkové Dukáty (Natural Jihlava)"
"sušenky - jablečné Dukáty (Natural Jihlava)"
"sušenky - oříškové Dukáty (Natural Jihlava)"
"sušenky - skořicové (Natural Jihlava)"
"jahelné piškoty (Natural)"
"sušenky - kokosové (Natural)"
"sušenky - skořicové (Natural)"
"pohankové sušenky - jahodové (Natural)"
"pohankové sušenky - skořice (Natural)"
"celozrnné sušenky Grahamky (Natural)"
"vanilkové-cel​ozrnné sušenky Amaranthové (Natural)"
"kakaové-celoz​rnné sušenky Amaranthové (Natural)"
"celozrnné perníkové figurky (Natural)"
"BIO arašídová pomazánka (DM)"
"burákové máslo Crunchy"
"tradiční oplatky Kolonáda s tabulkou hořké čokolády (Opavia)"
"lázeňské oplatky - lískooříškové​ (Marlax)"
"oplatky Jánské Lázně"
"oplatky - lískové oříšky (Tastino)"
"lázeňské oplatky - ořechové Františkovy Lázně"
"oplatky Zlín hořká čokoláda"
"hořické trubičky s máslem a medem"
"amarantová tyčinka - kešu a třešně (Amaranth)"
"jablečná tyčinka (Clara)"
"energetická tyčinka - červená řepa a mrkev (Chimpanzee)"
"proteinová tyčinka v bílé polevě - vanilka Protein (Nutrition)"
"sušenka - Brumík čokoládová náplň (BeBe, Opavia)"
"sušenka - Brumík mléčná náplň (BeBe, Opavia)"
"jemné pečivo - jahodová náplň Brumík lodička (Opavia)"
"sušenky - mléčná čokoláda Biscino (Sondey)"
"sušenky - tmavá čokoláda Biscino (Sondey)"
"sušenky - polomáčené (Schoko-Butte​rkeks), UTZ Certified"
"máslové sušenky (TESCO)"
"máslové sušenky dark (TESCO)"
"máslové sušenky (Billa)"
"sušenky - čokoláda Tarteletky (Tastino)"
"oplatky-krémo​vá náplň (Sondey)"
"sušenky - Classic Cookies (Covo)"
"Máslové sušenky (Fammilky)"
"Máslové sušenky (Akela)"
"lupínky v hořké čokoládě (Excelsior)"
"Čoko piškoty - malina (Figaro)"
"Čoko piškoty - meruňka (Figaro)"
"želé (Riegelein)"
"marcipánové brambory (Zentis), UTZ Certified"
"marcipánové brambory (Favorina)"
"mandle mandle v bíle čokoládě a s kokosem (First Nice)"
"mandle v mléčné čokoládě - zázvor (Steiner a Kovařík)"
"mandle v mléčné čokoládě - skořice (Steiner a Kovařík)"
"mandle v bílé čokoládě (Albert)"
"rozinky v hořké čokoládě (Miste Choc)"
"brusinky v hořké čokoládě (Druid)"
"brusinky v hořké čokoládě Premium (Billa), UTZ Certified"
"sušené ovoce v mléčné čokoládě Premium (Billa), UTZ Certified"
"arašídy v hořké čokoládě Das Exquisite, UTZ Certified"
"arašídy v cukru Čertovo uhlí"
"bílý nugát s mandlemi (Eridanous)"
"karamelizovan​á tyčinka - arašídy a sezam (Helena)"
"sezamová tyčinka (Eridanous)"
"sezamová tyčinka-med"
"sezamové tyčinky s medem (Tastino)"
"jemné pečivo s perníkovou příchutí - čokoládová poleva (Penny)"
"jemné pečivo s perníkovou příchutí - Gingerbread (Moon River)"
"jemné pečivo s perníkovou příchutí - med (Tastino)"
"jemné pečivo s perníkovou příchutí (Kinkartz)"
"BIO gumoví medvídci - Frucht Bärchen (Sonnentor)"
"bonbóny medvídci Haribo"
"vánoční bonbóny medvídci Haribo"
"bonbóny žížalky Haribo"
"bonbóny Tropifrutti (Haribo)"
"bonbóny - kyselé žížalky (JoJo)"
"bonbóny - kyselé rybičky (JoJo)"
"bonbóny - jahůdky (JoJo)"
"arašídy v cukru (JoJo)"
"bonbóny - mixle pixle (JoJo)"
"želatinové bonbóny - jahody (Albert)"
"želatinové bonbóny - maliny (Albert)"
"ovocné želé Smile gummi (nimm 2, Stock)"
"žele bonbony Apfelringe (Trolli)"
"pendreky - jahodové (Juicee Gummee)"
"želé - jahodové (Juicee Gummee)"
"pendreky - višňové (Juicee Gummee)"
"lékořicová cukrovinka - pendreky (Pedro)"
"bonbóny s ovocnou příchutí Bon Pari (Nestlé)"
"bonbony - čočky Little mole (Bons)"
"želé v hořké čokoládě"
"karamely se smetanou (Classic)"
"bonbóny - Hašlerky"
"bonbony Mentolky - mentol a eukalyptus (Sfinx)"
"rýžové Arizonky (Kávoviny)"
"sladký popcorn Sensations - skořice a sůl (Walkers)"
"banánové plátky (Albert)"
"ovoce - rozinky (Albert)"
"sekané mandle (Albert)"
"tapioca puding s ananasem"
"žvýkačky - Orbit jahoda (Wringley)"
"žvýkačky - Extra peppermint (Wringley)""BIO Müsli čokoládové (Alnatura)"
"BIO Müsli čokoládové (Alnatura)"
"BIO müsli ovocné (Alnatura)"
"BIO cereálie - Bircher Müsli (dennree)"
"cereálie - bio Frucht Müsli (dennree)"
"müsli - ovoce, ořechy, semínka (Master Crumble)"
"sypané müsli Mysli na zdraví - čokoládové (Emco)"
"sypané müsli Mysli na zdraví - ovocné (Emco)"
"lupínky - fit (TESCO)"
"BIO kukuřičné lupínky (Naše bio)"
"křupinky - Corn Flakes (Bona Vita)"
"křupinky - Corn Flakes Basic (Albert)"
"zapékané müsli - med a ořechy (Tesco)"
"müsli - čokoláda (Billa)"
"sypané müsli - ovocné Mysli na zdraví (Emco)"
"müsli - jahodové Mysli na zdraví (Emco)"
"müsli - med a ořechy Mysli na zdraví (Emco)"
"müsli - ořechy Mysli na zdraví (Emco)"
"ovesné křupinky (BonaVita)"
"křupinky - ovocné Fitness (Nestlé)"
"křupinky - Fitness (Nestlé)"
"křupinky - natural Cereal fit (Bonavita)"
"křupinky - choco balls (Bonavita)"
"křupinky - cinnamon Magic (Bonavita)"
"křupinky - medové kroužky Medouni"
"křupinky - skořicové čtverečky Mlsouni"
"křupinky - kakaové kuličky Křupouni"
"obilná zrnka - čokoláda Teddy (Emco)"
"pšenično-rýžo​vé lupínky - poleva a jahody Vitte duo (Goody)"
"křupavé ovesné lupínky - skořice (Nestlé)"
"křupinky - choco chips (Penny)"
"BIO müsli tyčinka - datle (Alnatura)"
"BIO amarantová tyčinka - hořká (Alnatura)"
"tyčinka RAW energy - kokos, kakao (Bombus)"
"tyčinka RAW energy - kešu, meruňka (Bombus)"
"tyčinka RAW energy - jablko, skořice (Bombus)"
"tyčinka RAW slim snack - kakao a semínka chia  (Bombus)"
"tyčinka RAW energy - kokos a marakuja (Bombus)"
"tyčinka RAW energy - kakao (Bombus)"
"tyčinka RAW protein - banán (Bombus)"
"tyčinka RAW protein - arašídy (Bombus)"
"tyčinka Kids energy - exotic (Bombus)"
"tyčinka Kids energy - arašídy (Bombus)"
"tyčinka bezlepková FlapJack - belgická čokoláda"
"tyčinka Müsli-Riegel banánová"
"tyčinka - Corny Big chocolate-ban​ana (Hero Czech)"
"tyčinka - Corny Big chocolate (Hero Czech)"
"tyčinka - Corny Big coconut (Hero Czech)"
"tyčinka - Corny Big cranberry (Hero Czech)"
"tyčinka - Corny Big raisin-nuts (Hero Czech)"
"tyčinka - Corny Big apple (Hero Czech)"
"tyčinka - Corny Big nuts (Hero Czech)"
"tyčinka - Corny Big White (Hero Czech)"
"tyčinka - Corny Big brownie (Hero Czech)"
"tyčinka - Corny Big peanuts (Hero Czech)"
"tyčinka - arašídy s léčnou čokoládou Corny (Hero Czech)"
"tyčinka - para a ořechy Maxi Nuta (Rupa)"
"tyčinka - ořechy a kešu (Emco)"
"tyčinka - ořechy a pistácie (Emco)"
"tyčinka - ořechy a brusinky (Emco)"
"ovocná tyčinka - brusinka De-Nuts (Nutrend)"
"tyčinka - pistácie a slunečnice De-Nuts (Nutrend)"
"tyčinka - pražené mandle, para ořechy De-Nuts (Nutrend)"
"cereální plátek - hořká čokoláda Cereal Snack (Mon)"
"müsli srdíčka křupavá - čokoláda (Goody)"
"müsli srdíčka křupavá - čokoláda a kokos (Goody)"
"müsli srdíčka křupavá - papája (Goody)"
"müsli srdíčka křupavá - čokoláda a kokos (Zdravý život)"
"ovesné polštářky - kakao (Emco)"
"sušenky Mysli na zdraví čokoládové (Emco)"
"sušenky Mysli na zdraví oříškové (Emco)"
"sušenky Mysli na zdraví borůvky (Emco)"
"sušenky Mysli na zdraví jablečné (Emco)"
"sušenky Mysli na zdraví kokosové (Emco)"
"sušenky - BeBe Dobré ráno oříškové (Opavia)"
"sušenky - BeBe Dobré ráno kakaové (Opavia)"
"sušenky - BeBe Dobré ráno s mlékem (Opavia)"
"sušenky - BeBe Dobré ráno s brusinkami (Opavia)"
"sušenka - BeBe Dobrá ráno NaMěkko (Opavia)"
"cereální tyčinky - brusinky a maliny pro kojící matky (Nutrimama Profutura)"
"BIO rýžové chlebíčky (BIO style)"
"BIO rýžové vafle - čokoládová poleva a kokos (Biotrend)"
"BIO rýžové chlebíčky - polomáčené v hořké čokoládě - pomeranč (Alnatura)"
"rýžové chlebíčky - polomáčené v mléčné čokoládě (Blein Gesund, Rossmann)"
"kukuřičné chlebíčky - sója Silouette (Racio)"
"kukuřičné chlebíčky - hořká čokoláda Cornies (Racio)"
"rýžové chlebíčky - jablko a skořice Raciolky (Racio)"
